date,price
2017-12-28,2483.28
2017-12-29,2478.07
2018-01-01,2478.11
2018-01-02,2495.76
2018-01-03,2512.49
2018-01-04,2531.82
2018-01-05,2552.54
2018-01-08,2554.65
2018-01-09,2560.10
2018-01-10,2556.13
2018-01-11,2566.28
2018-01-12,2583.02
2018-01-15,2593.03
2018-01-16,2586.30
2018-01-17,2603.90
2018-01-18,2602.10
2018-01-19,2617.91
2018-01-22,2632.55
2018-01-23,2648.57
2018-01-24,2646.14
2018-01-25,2647.07
2018-01-26,2667.49
2018-01-29,2649.23
2018-01-30,2629.09
2018-01-31,2632.77
2018-02-01,2629.52
2018-02-02,2579.63
2018-02-05,2500.07
2018-02-06,2500.20
2018-02-07,2500.42
2018-02-08,2427.82
2018-02-09,2437.97
2018-02-12,2470.68
2018-02-13,2478.32
2018-02-14,2513.02
2018-02-15,2548.79
2018-02-16,2555.85
2018-02-19,2552.21
2018-02-20,2547.17
2018-02-21,2541.05
2018-02-22,2540.73
2018-02-23,2569.05
2018-02-26,2592.76
2018-02-27,2569.16
2018-02-28,2545.02
2018-03-01,2508.20
2018-03-02,2510.37
2018-03-05,2530.90
2018-03-06,2546.85
2018-03-07,2548.57
2018-03-08,2562.51
2018-03-09,2595.57
2018-03-12,2602.07
