date,price
2019-07-29,1927.32
2019-07-30,1919.72
2019-07-31,1905.86
2019-08-01,1893.34
2019-08-02,1873.01
2019-08-05,1826.48
2019-08-06,1837.18
2019-08-07,1841.41
2019-08-08,1869.88
2019-08-09,1859.50
2019-08-12,1843.59
2019-08-13,1858.85
2019-08-14,1816.05
2019-08-15,1812.59
2019-08-16,1835.59
2019-08-19,1856.09
2019-08-20,1845.65
2019-08-21,1859.66
2019-08-22,1856.13
2019-08-23,1822.89
2019-08-26,1832.65
2019-08-27,1832.80
2019-08-28,1838.69
2019-08-29,1857.41
2019-08-30,1862.30
2019-09-02,1860.68
2019-09-03,1851.69
2019-09-04,1871.61
2019-09-05,1894.38
2019-09-06,1898.62
2019-09-09,1898.39
2019-09-10,1898.56
2019-09-11,1911.45
2019-09-12,1918.17
2019-09-13,1921.96
2019-09-16,1912.84
2019-09-17,1917.87
2019-09-18,1917.11
2019-09-19,1920.35
2019-09-20,1914.06
2019-09-23,1910.82
2019-09-24,1899.90
2019-09-25,1902.04
2019-09-26,1900.88
2019-09-27,1893.62
2019-09-30,1897.97
2019-10-01,1878.99
2019-10-02,1846.95
2019-10-03,1855.93
2019-10-04,1875.67
2019-10-07,1873.58
2019-10-08,1849.06
2019-10-09,1861.23
2019-10-10,1872.42
2019-10-11,1898.28
2019-10-14,1895.07
2019-10-15,1914.79
2019-10-16,1913.41
2019-10-17,1919.24
2019-10-18,1914.02
2019-10-21,1926.61
2019-10-22,1921.21
2019-10-23,1924.79
2019-10-24,1930.84
2019-10-25,1937.91
2019-10-28,1946.21
2019-10-29,1946.68
2019-10-30,1950.88
2019-10-31,1948.20
2019-11-01,1964.32
2019-11-04,1972.26
2019-11-05,1970.30
2019-11-06,1971.76
2019-11-07,1977.04
2019-11-08,1979.37
2019-11-11,1976.86
2019-11-12,1979.87
2019-11-13,1978.11
2019-11-14,1975.55
2019-11-15,1990.98
2019-11-18,1993.68
2019-11-19,1993.38
2019-11-20,1984.36
2019-11-21,1980.35
2019-11-22,1983.54
2019-11-25,1998.78
2019-11-26,2002.59
2019-11-27,2009.71
2019-11-28,2008.84
2019-11-29,2000.57
2019-12-02,1987.05
2019-12-03,1975.52
2019-12-04,1986.40
2019-12-05,1989.34
2019-12-06,2004.83
2019-12-09,2001.48
2019-12-10,1998.96
2019-12-11,2003.27
2019-12-12,2016.55
2019-12-13,2025.39
2019-12-16,2041.10
2019-12-17,2040.06
2019-12-18,2037.13
2019-12-19,2043.64
2019-12-20,2052.24
2019-12-23,2052.71
2019-12-24,2053.78
2019-12-25,2053.23
2019-12-26,2061.55
2019-12-27,2065.52
2019-12-30,2055.17
2019-12-31,2059.90
2020-01-01,2059.91
2020-01-02,2075.77
2020-01-03,2063.34
2020-01-06,2064.40
2020-01-07,2062.54
2020-01-08,2066.95
2020-01-09,2078.52
2020-01-10,2076.55
2020-01-13,2086.21
2020-01-14,2086.12
2020-01-15,2088.70
2020-01-16,2101.43
2020-01-17,2109.82
2020-01-20,2109.53
2020-01-21,2104.68
2020-01-22,2106.09
2020-01-23,2102.41
2020-01-24,2092.01
2020-01-27,2057.23
2020-01-28,2072.08
2020-01-29,2072.63
2020-01-30,2071.70
2020-01-31,2045.49
2020-02-03,2054.75
2020-02-04,2083.50
2020-02-05,2102.57
2020-02-06,2112.68
2020-02-07,2102.48
2020-02-10,2110.24
2020-02-11,2117.21
2020-02-12,2129.78
2020-02-13,2125.38
2020-02-14,2127.01
2020-02-17,2126.36
2020-02-18,2117.77
2020-02-19,2127.09
2020-02-20,2117.56
2020-02-21,2101.03
2020-02-24,2037.63
2020-02-25,1984.02
2020-02-26,1974.71
2020-02-27,1903.10
2020-02-28,1873.61
2020-03-02,1936.42
2020-03-03,1905.73
2020-03-04,1961.07
2020-03-05,1916.27
2020-03-06,1878.15
2020-03-09,1744.06
2020-03-10,1795.84
2020-03-11,1726.56
2020-03-12,1557.99
2020-03-13,1651.77
2020-03-16,1493.44
2020-03-17,1554.49
2020-03-18,1475.92
2020-03-19,1488.77
2020-03-20,1450.95
2020-03-23,1409.09
2020-03-24,1532.34
2020-03-25,1568.01
2020-03-26,1645.84
2020-03-27,1603.11
2020-03-30,1641.49
2020-03-31,1625.17
2020-04-01,1561.40
2020-04-02,1579.69
2020-04-03,1556.77
2020-04-06,1649.35
2020-04-07,1661.74
2020-04-08,1701.91
2020-04-09,1727.37
2020-04-10,1728.55
2020-04-13,1715.59
2020-04-14,1760.79
2020-04-15,1720.69
2020-04-16,1724.96
2020-04-17,1770.61
2020-04-20,1750.96
2020-04-21,1696.50
2020-04-22,1728.31
2020-04-23,1733.85
2020-04-24,1746.42
2020-04-27,1777.47
2020-04-28,1776.57
2020-04-29,1820.03
2020-04-30,1806.07
2020-05-01,1763.66
2020-05-04,1758.39
2020-05-05,1776.33
2020-05-06,1768.83
2020-05-07,1785.87
2020-05-08,1817.06
2020-05-11,1816.99
2020-05-12,1792.55
2020-05-13,1761.52
2020-05-14,1763.94
2020-05-15,1771.57
2020-05-18,1823.24
2020-05-19,1816.73
2020-05-20,1844.52
2020-05-21,1828.14
2020-05-22,1826.46
2020-05-25,1834.89
2020-05-26,1863.04
2020-05-27,1883.16
2020-05-28,1892.20
2020-05-29,1893.07
2020-06-01,1906.62
2020-06-02,1926.74
2020-06-03,1956.89
2020-06-04,1953.04
2020-06-05,1994.80
2020-06-08,2012.55
2020-06-09,2002.85
2020-06-10,1996.59
2020-06-11,1897.36
2020-06-12,1906.79
2020-06-15,1913.09
2020-06-16,1955.32
2020-06-17,1954.62
2020-06-18,1952.94
2020-06-19,1947.83
2020-06-22,1955.78
2020-06-23,1972.11
2020-06-24,1923.16
2020-06-25,1936.06
2020-06-26,1903.62

2020-06-29,1919.42
2020-06-30,1943.61
2020-07-01,1951.96
2020-07-02,1966.54
2020-07-03,1965.75
2020-07-06,2000.47
2020-07-07,1981.18
2020-07-08,1990.43
2020-07-09,1981.34
2020-07-10,1997.25
2020-07-13,1991.05
2020-07-14,2006.12
2020-07-15,2030.68
2020-07-16,2021.66
2020-07-17,2025.90
2020-07-20,2044.76
2020-07-21,2051.29
2020-07-22,2056.97
2020-07-23,2038.93
2020-07-24,2024.33
2020-07-27,2043.10
2020-07-28,2031.55
2020-07-29,2050.50
2020-07-30,2037.23
2020-07-31,2039.47
2020-08-03,2057.09
2020-08-04,2067.75
2020-08-05,2084.58
2020-08-06,2088.45
2020-08-07,2084.45
2020-08-10,2087.22
2020-08-11,2085.41
2020-08-12,2115.00
2020-08-13,2114.27
2020-08-14,2109.24
2020-08-17,2118.07
2020-08-18,2123.63
2020-08-19,2119.25
2020-08-20,2115.90
2020-08-21,2119.09
2020-08-24,2140.34
2020-08-25,2146.76
2020-08-26,2168.78
2020-08-27,2165.24
2020-08-28,2177.55
2020-08-31,2176.92
2020-09-01,2187.66
2020-09-02,2211.09
2020-09-03,2148.91
2020-09-04,2125.18
2020-09-07,2132.08
2020-09-08,2083.68
2020-09-09,2119.27
2020-09-10,2096.12
2020-09-11,2095.69
2020-09-14,2121.03
2020-09-15,2131.82
2020-09-16,2127.10
2020-09-17,2109.17
2020-09-18,2095.81
2020-09-21,2062.89
2020-09-22,2075.62
2020-09-23,2041.51
2020-09-24,2037.15
2020-09-25,2061.33
2020-09-28,2097.01
2020-09-29,2091.41
2020-09-30,2098.38
2020-10-01,2110.59
2020-10-02,2093.68
2020-10-05,2130.52
2020-10-06,2111.37
2020-10-07,2135.92
2020-10-08,2151.44
2020-10-09,2169.94
2020-10-12,2198.13
2020-10-13,2186.45
2020-10-14,2176.53
2020-10-15,2160.99
2020-10-16,2163.88
2020-10-19,2143.58
2020-10-20,2148.57
2020-10-21,2144.55
2020-10-22,2146.75
2020-10-23,2155.22
2020-10-26,2118.78
2020-10-27,2112.81
2020-10-28,2046.29
2020-10-29,2057.40
2020-10-30,2033.53
2020-11-02,2058.38
2020-11-03,2099.73
2020-11-04,2144.03
2020-11-05,2189.85
2020-11-06,2192.88
2020-11-09,2218.03
2020-11-10,2219.56
2020-11-11,2239.26
2020-11-12,2223.02
2020-11-13,2240.41
2020-11-16,2267.38
2020-11-17,2264.80
