date,price
2017-04-12,2584.87
2017-04-13,2566.57
2017-04-14,2565.82
2017-04-17,2584.19
2017-04-18,2569.92
2017-04-19,2563.98
2017-04-20,2580.00
2017-04-21,2572.00
2017-04-24,2618.59
2017-04-25,2634.45
2017-04-26,2634.05
2017-04-27,2625.30
2017-04-28,2617.89
2017-05-01,2621.80
2017-05-02,2624.28
2017-05-03,2622.03
2017-05-04,2625.21
2017-05-05,2639.84
2017-05-08,2638.61
2017-05-09,2626.96
2017-05-10,2631.03
2017-05-11,2622.58
2017-05-12,2621.51
2017-05-15,2635.91
2017-05-16,2641.43
2017-05-17,2608.98
2017-05-18,2601.27
2017-05-19,2621.97
2017-05-22,2633.12
2017-05-23,2638.99
2017-05-24,2637.29
2017-05-25,2641.69
2017-05-26,2635.83
2017-05-29,2634.97
2017-05-30,2630.53
2017-05-31,2629.42
2017-06-01,2645.47
2017-06-02,2657.68
2017-06-05,2651.69
2017-06-06,2646.63
2017-06-07,2647.68
2017-06-08,2648.27
2017-06-09,2662.91
2017-06-12,2664.78
2017-06-13,2673.36
2017-06-14,2674.49
2017-06-15,2656.10
2017-06-16,2666.90
2017-06-19,2679.81
2017-06-20,2659.23
2017-06-21,2647.92
2017-06-22,2650.00
2017-06-23,2652.36
2017-06-26,2659.24
2017-06-27,2652.62
2017-06-28,2672.66
2017-06-29,2666.06
2017-06-30,2660.23
2017-07-03,2676.98
2017-07-04,2676.62
2017-07-05,2672.70
2017-07-06,2658.13
2017-07-07,2659.47
2017-07-10,2660.95
2017-07-11,2657.04
2017-07-12,2676.51
2017-07-13,2682.94
2017-07-14,2695.22
2017-07-17,2695.62
2017-07-18,2692.71
2017-07-19,2703.49
2017-07-20,2710.29
2017-07-21,2701.72
2017-07-24,2694.20
2017-07-25,2709.60
2017-07-26,2707.76
2017-07-27,2713.65
2017-07-28,2710.96
2017-07-31,2717.63
2017-08-01,2731.14
2017-08-02,2728.79
2017-08-03,2726.17
2017-08-04,2724.23
2017-08-07,2727.68
2017-08-08,2722.35
2017-08-09,2714.51
2017-08-10,2687.57
2017-08-11,2676.96
2017-08-14,2695.68
2017-08-15,2690.69
2017-08-16,2695.01
2017-08-17,2669.61
2017-08-18,2662.01
2017-08-21,2664.16
2017-08-22,2675.78
2017-08-23,2674.20
2017-08-24,2671.50
2017-08-25,2680.20
2017-08-28,2679.74
2017-08-29,2673.99
2017-08-30,2672.98
2017-08-31,2687.96
2017-09-01,2698.03
2017-09-04,2694.36
2017-09-05,2679.01
2017-09-06,2685.60
2017-09-07,2687.48
2017-09-08,2689.50
2017-09-11,2716.64
2017-09-12,2729.89
2017-09-13,2729.60
2017-09-14,2728.73
2017-09-15,2735.47
2017-09-18,2741.69
2017-09-19,2752.56
2017-09-20,2756.73
2017-09-21,2749.09
2017-09-22,2756.65
2017-09-25,2755.74
2017-09-26,2746.33
2017-09-27,2749.25
2017-09-28,2755.32
2017-09-29,2763.48
2017-10-02,2770.47
2017-10-03,2777.39
2017-10-04,2775.93
2017-10-05,2783.34
2017-10-06,2779.20
2017-10-09,2776.98
2017-10-10,2790.27
2017-10-11,2791.76
2017-10-12,2786.00
2017-10-13,2789.99
2017-10-16,2792.98
2017-10-17,2788.89
2017-10-18,2795.36
2017-10-19,2803.38
2017-10-20,2807.73
2017-10-23,2801.01
2017-10-24,2803.51
2017-10-25,2789.93
2017-10-26,2792.80
2017-10-27,2791.86
2017-10-30,2789.47
2017-10-31,2788.18
2017-11-01,2797.53
2017-11-02,2802.99
2017-11-03,2799.63
2017-11-06,2797.90
2017-11-07,2796.39
2017-11-08,2799.56
2017-11-09,2790.43
2017-11-10,2784.86
2017-11-13,2776.53
2017-11-14,2769.83
2017-11-15,2757.99
2017-11-16,2771.72
2017-11-17,2768.71
2017-11-20,2769.60
2017-11-21,2779.18
2017-11-22,2785.40
2017-11-23,2789.32
2017-11-24,2795.78
2017-11-27,2788.81
2017-11-28,2809.84
2017-11-29,2826.73
2017-11-30,2839.31
2017-12-01,2831.90
2017-12-04,2842.04
2017-12-05,2829.53
2017-12-06,2818.27
2017-12-07,2820.95
2017-12-08,2836.05
2017-12-11,2847.37
2017-12-12,2854.51
2017-12-13,2853.46
2017-12-14,2840.82
2017-12-15,2849.43
2017-12-18,2872.84
2017-12-19,2861.93
2017-12-20,2861.85
2017-12-21,2871.01
2017-12-22,2869.94
2017-12-25,2870.04
2017-12-26,2870.10
2017-12-27,2874.25
2017-12-28,2878.91
2017-12-29,2875.55
2018-01-01,2875.57
2018-01-02,2889.40
2018-01-03,2896.16
2018-01-04,2920.51
2018-01-05,2934.24
2018-01-08,2935.50
2018-01-09,2939.61
2018-01-10,2945.68
2018-01-11,2959.88
2018-01-12,2977.43
2018-01-15,2989.43
2018-01-16,2982.06
