date,price
1967-06-07,1476.90
1967-06-08,1490.58
1967-06-09,1487.79
1967-06-12,1487.80
1967-06-13,1479.04
1967-06-14,1480.36
1967-06-15,1475.25
1967-06-16,1478.48
1967-06-19,1478.48
1967-06-20,1470.71
1967-06-21,1477.45
1967-06-22,1474.29
1967-06-23,1474.03
1967-06-26,1489.45
1967-06-27,1490.63
1967-06-28,1486.16
1967-06-29,1494.42
1967-06-30,1494.18
1967-07-03,1494.44
1967-07-04,1494.44
1967-07-05,1489.28
1967-07-06,1486.74
1967-07-07,1477.16
1967-07-10,1481.99
1967-07-11,1475.66
1967-07-12,1477.75
1967-07-13,1482.65
1967-07-14,1480.82
1967-07-17,1481.55
1967-07-18,1481.24
1967-07-19,1481.24
1967-07-21,1494.07
1967-07-24,1494.21
1967-07-25,1489.34
1967-07-26,1488.11
1967-07-27,1486.48
1967-07-28,1483.63
1967-07-31,1476.33
1967-08-01,1461.73
1967-08-02,1446.02
1967-08-03,1446.02
1967-08-04,1446.74
1967-08-07,1429.34
1967-08-08,1435.39
1967-08-09,1430.87
1967-08-10,1429.48
1967-08-11,1414.48
1967-08-14,1369.45
1967-08-15,1383.73
1967-08-16,1354.21
1967-08-17,1360.90
1967-08-18,1360.90
1967-08-21,1321.54
1967-08-22,1340.31
1967-08-23,1337.03
1967-08-24,1350.90
1967-08-25,1342.17
1967-08-28,1335.15
1967-08-29,1336.84
1967-08-30,1336.84
1967-08-31,1342.68
1967-09-01,1352.54
1967-09-04,1352.54
1967-09-05,1371.37
1967-09-06,1364.23
1967-09-07,1353.91
1967-09-08,1337.49
1967-09-11,1331.67
1967-09-12,1329.72
1967-09-13,1333.83
1967-09-14,1334.66
1967-09-18,1344.12
1967-09-19,1342.52
1967-09-20,1342.52
1967-09-21,1339.19
1967-09-22,1350.27
1967-09-25,1340.38
1967-09-26,1336.18
1967-09-27,1317.81
1967-09-28,1320.00
1967-09-29,1323.91
1967-10-02,1312.28
1967-10-03,1330.40
1967-10-04,1348.58
1967-10-05,1348.58
1967-10-06,1363.01
1967-10-09,1380.43
1967-10-11,1367.36
1967-10-12,1365.18
1967-10-13,1362.66
1967-10-16,1372.99
1967-10-17,1366.00
1967-10-18,1372.19
1967-10-19,1375.14
1967-10-20,1378.70
1967-10-23,1378.70
1967-10-24,1385.43
1967-10-25,1382.36
1967-10-26,1384.17
1967-10-27,1376.09
1967-10-30,1385.61
1967-10-31,1376.05
1967-11-01,1378.07
1967-11-02,1364.61
1967-11-06,1368.92
1967-11-07,1360.74
1967-11-08,1360.74
1967-11-09,1361.25
1967-11-10,1344.69
1967-11-13,1342.04
1967-11-14,1351.96
1967-11-15,1344.42
1967-11-16,1349.30
1967-11-17,1343.79
1967-11-20,1273.33
1967-11-21,1265.24
1967-11-22,1282.40
1967-11-24,1282.40
1967-11-27,1269.05
1967-11-28,1275.77
1967-11-29,1285.68
1967-11-30,1277.27
1967-12-01,1284.88
1967-12-04,1294.93
1967-12-05,1279.34
1967-12-06,1274.61
1967-12-07,1277.03
1967-12-08,1260.63
1967-12-11,1260.63
1967-12-12,1263.25
1967-12-13,1264.20
1967-12-14,1258.24
1967-12-15,1258.37
1967-12-18,1259.57
1967-12-19,1274.39
1967-12-20,1279.59
1967-12-21,1279.86
1967-12-22,1291.08
1967-12-25,1290.29
1967-12-26,1290.29
1967-12-27,1279.29
1967-12-28,1283.47
1967-12-29,1283.47
1968-01-04,1266.27
1968-01-05,1282.38
1968-01-08,1283.53
1968-01-09,1305.94
1968-01-11,1316.89
1968-01-12,1314.47
1968-01-16,1314.98
1968-01-17,1314.98
1968-01-18,1322.99
1968-01-19,1312.74
1968-01-22,1306.49
1968-01-23,1307.55
1968-01-24,1304.45
1968-01-25,1305.23
1968-01-26,1313.18
1968-01-29,1306.61
1968-01-30,1306.67
1968-01-31,1312.20
1968-02-01,1312.20
1968-02-02,1318.11
1968-02-05,1320.58
1968-02-06,1329.36
1968-02-07,1331.77
1968-02-08,1329.02
1968-02-09,1330.73
1968-02-13,1337.59
1968-02-14,1340.08
1968-02-15,1334.22
1968-02-16,1334.22
1968-02-19,1345.01
1968-02-20,1341.64
1968-02-21,1342.67
1968-02-22,1352.03
1968-02-23,1348.66
1968-02-26,1341.03
1968-02-27,1351.13
1968-02-28,1344.66
1968-02-29,1349.77
1968-03-01,1355.49
1968-03-04,1355.49
1968-03-05,1331.86
1968-03-06,1322.01
1968-03-07,1327.00
1968-03-08,1321.41
1968-03-11,1326.68
1968-03-12,1328.09
1968-03-13,1335.07
1968-03-14,1318.01
1968-03-15,1340.54
1968-03-18,1373.00
1968-03-19,1373.00
1968-03-20,1373.00
1968-03-22,1350.64
1968-03-25,1356.72
1968-03-26,1364.69
1968-03-27,1354.69
1968-03-28,1369.72
1968-03-29,1361.15
1968-04-01,1367.36
1968-04-02,1380.77
1968-04-03,1378.69
1968-04-04,1378.69
1968-04-05,1393.32
1968-04-08,1406.32
1968-04-09,1404.07
1968-04-10,1402.19
1968-04-11,1403.55
1968-04-12,1415.00
1968-04-15,1443.65
1968-04-16,1433.94
1968-04-17,1435.08
1968-04-18,1437.30
1968-04-19,1437.30
1968-04-22,1440.48
1968-04-23,1444.81
1968-04-24,1450.32
1968-04-25,1449.67
1968-04-26,1438.24
1968-04-30,1456.07
1968-05-01,1464.76
1968-05-02,1464.82
1968-05-07,1480.16
1968-05-08,1480.16
1968-05-09,1478.17
1968-05-10,1473.50
1968-05-13,1469.50
1968-05-14,1466.37
1968-05-15,1469.91
1968-05-16,1476.35
1968-05-17,1485.86
1968-05-20,1500.41
1968-05-21,1476.67
1968-05-22,1466.09
1968-05-23,1466.09
1968-05-24,1460.10
1968-05-27,1460.02
1968-05-28,1465.60
1968-05-29,1452.32
1968-05-30,1454.93
1968-05-31,1462.34
1968-06-03,1496.56
1968-06-04,1509.49
1968-06-05,1518.66
1968-06-06,1510.51
1968-06-07,1510.51
1968-06-10,1522.59
1968-06-11,1531.46
1968-06-12,1519.06
1968-06-13,1523.20
1968-06-14,1524.03
1968-06-17,1532.00
1968-06-18,1515.19
1968-06-19,1481.24
1968-06-20,1484.70
1968-06-21,1482.54
1968-06-24,1482.54
1968-06-25,1501.71
1968-06-26,1518.18
1968-06-27,1527.78
1968-06-28,1531.18
1968-07-01,1548.90
1968-07-02,1542.96
1968-07-03,1548.69
1968-07-04,1540.42
1968-07-05,1547.09
1968-07-08,1552.76
1968-07-09,1552.76
1968-07-10,1549.87
1968-07-11,1554.96
1968-07-12,1564.48
1968-07-15,1581.56
1968-07-16,1564.24
1968-07-17,1561.66
1968-07-18,1561.94
1968-07-19,1565.87
1968-07-22,1573.80
1968-07-23,1577.80
1968-07-24,1577.80
1968-07-25,1570.07
1968-07-26,1582.83
1968-07-29,1592.11
1968-07-30,1583.00
1968-07-31,1602.97
1968-08-01,1601.58
1968-08-02,1601.84
1968-08-05,1604.57
1968-08-06,1598.44
1968-08-07,1617.90
1968-08-08,1617.90
1968-08-09,1622.86
1968-08-12,1627.82
1968-08-13,1631.24
1968-08-14,1630.03
1968-08-15,1617.96
1968-08-16,1612.26
1968-08-19,1623.19
1968-08-20,1636.73
1968-08-21,1641.03
1968-08-22,1648.17
1968-08-23,1648.17
1968-08-26,1655.68
1968-08-27,1666.35
1968-08-28,1672.72
1968-08-29,1691.63
1968-08-30,1691.91
1968-09-02,1717.60
1968-09-03,1723.47
1968-09-04,1705.15
1968-09-05,1727.92
1968-09-06,1736.94
1968-09-09,1736.94
1968-09-10,1753.71
1968-09-11,1766.12
1968-09-12,1766.22
1968-09-13,1764.41
1968-09-17,1792.10
1968-09-18,1796.49
1968-09-19,1793.83
1968-09-20,1801.62
1968-09-24,1802.98
1968-09-25,1805.61
1968-09-26,1820.23
1968-09-27,1826.68
1968-09-30,1826.68
1968-10-01,1835.12
1968-10-02,1851.49
1968-10-03,1809.61
1968-10-04,1803.24
1968-10-07,1830.64
1968-10-08,1827.67
1968-10-09,1827.67
1968-10-11,1715.47
1968-10-14,1747.06
1968-10-15,1707.72
1968-10-16,1700.48
1968-10-17,1724.73
1968-10-18,1741.93
1968-10-21,1746.83
1968-10-22,1726.62
1968-10-23,1739.65
1968-10-24,1749.33
1968-10-25,1749.33
1968-10-28,1755.51
1968-10-29,1768.94
1968-10-30,1762.53
1968-10-31,1745.29
1968-11-01,1741.92
1968-11-05,1709.81
1968-11-06,1705.71
1968-11-07,1679.59
1968-11-08,1668.09
1968-11-11,1668.09
1968-11-12,1659.18
1968-11-13,1678.55
1968-11-14,1695.05
1968-11-15,1697.08
1968-11-18,1705.01
1968-11-19,1712.29
1968-11-20,1710.15
1968-11-21,1696.20
1968-11-22,1693.04
1968-11-25,1668.55
1968-11-26,1668.55
1968-11-27,1688.68
1968-11-28,1695.91
1968-11-29,1716.69
1968-12-02,1743.21
1968-12-03,1736.21
1968-12-04,1725.79
1968-12-05,1718.42
1968-12-06,1718.09
1968-12-09,1690.98
1968-12-10,1710.97
1968-12-11,1710.97
1968-12-12,1725.43
1968-12-13,1712.00
1968-12-16,1722.33
1968-12-17,1711.57
1968-12-18,1692.93
1968-12-19,1696.14
1968-12-20,1702.45
1968-12-24,1701.67
1968-12-25,1701.38
1968-12-26,1701.38
1968-12-27,1699.08
1968-12-30,1699.08
1969-01-06,1755.15
1969-01-07,1761.93
1969-01-08,1759.26
1969-01-09,1753.31
1969-01-13,1767.35
1969-01-14,1771.24
1969-01-16,1782.05
1969-01-17,1779.63
1969-01-20,1779.63
1969-01-21,1803.90
1969-01-22,1820.25
1969-01-23,1830.87
1969-01-24,1825.80
1969-01-27,1833.29
1969-01-28,1820.62
1969-01-29,1831.77
1969-01-30,1826.12
1969-01-31,1830.26
1969-02-03,1828.04
1969-02-04,1828.04
1969-02-05,1833.75
1969-02-06,1840.70
1969-02-07,1845.95
1969-02-10,1851.05
1969-02-12,1852.38
1969-02-13,1843.07
1969-02-14,1826.14
1969-02-17,1824.27
1969-02-18,1828.85
1969-02-19,1819.42
1969-02-20,1819.42
1969-02-21,1775.43
1969-02-24,1765.90
1969-02-25,1771.85
1969-02-26,1777.97
1969-02-27,1762.97
1969-02-28,1758.54
1969-03-03,1769.55
1969-03-04,1748.88
1969-03-05,1764.25
1969-03-06,1766.89
1969-03-07,1766.89
1969-03-10,1789.32
1969-03-11,1778.99
1969-03-12,1785.25
1969-03-13,1803.11
1969-03-14,1795.58
1969-03-17,1806.64
1969-03-18,1798.21
1969-03-19,1791.82
1969-03-20,1783.20
1969-03-24,1815.74
1969-03-25,1815.74
1969-03-26,1832.86
1969-03-27,1819.84
1969-03-28,1824.07
1969-03-31,1841.02
1969-04-01,1827.44
1969-04-02,1859.13
1969-04-03,1844.97
1969-04-04,1868.12
1969-04-07,1872.10
1969-04-08,1870.97
1969-04-09,1870.97
1969-04-10,1893.02
1969-04-11,1893.50
1969-04-14,1900.26
1969-04-15,1889.21
1969-04-16,1871.84
1969-04-17,1899.79
1969-04-18,1880.83
1969-04-21,1878.45
1969-04-22,1890.13
1969-04-23,1877.25
1969-04-24,1877.25
1969-04-25,1896.09
1969-04-28,1901.03
1969-04-30,1904.94
1969-05-01,1911.54
1969-05-02,1906.44
1969-05-06,1925.14
1969-05-07,1924.29
1969-05-08,1917.44
1969-05-09,1919.07
1969-05-12,1938.98
1969-05-13,1938.98
1969-05-14,1938.61
1969-05-15,1937.23
1969-05-16,1937.05
1969-05-19,1939.83
1969-05-20,1928.29
1969-05-21,1930.34
1969-05-22,1929.58
1969-05-23,1932.20
1969-05-26,1939.37
1969-05-27,1939.37
1969-05-28,1959.57
1969-05-29,1959.57
1969-05-30,1990.53
1969-06-02,2007.61
1969-06-03,2000.47
1969-06-04,2001.77
1969-06-05,2000.96
1969-06-06,2009.18
1969-06-09,2029.10
1969-06-10,2029.59
1969-06-11,2014.64
1969-06-12,1926.01
1969-06-13,1926.01
1969-06-16,1955.69
1969-06-17,1938.72
1969-06-18,1884.82
1969-06-19,1907.41
1969-06-20,1883.50
1969-06-23,1867.31
1969-06-24,1925.88
1969-06-25,1915.31
1969-06-26,1938.06
1969-06-27,1953.52
1969-06-30,1953.52
1969-07-01,1969.67
1969-07-02,1990.35
1969-07-03,1998.00
1969-07-04,1992.81
1969-07-07,1983.14
1969-07-08,1987.60
1969-07-09,1979.13
1969-07-10,1930.56
1969-07-11,1948.64
1969-07-14,1911.12
1969-07-15,1911.12
1969-07-16,1919.46
1969-07-17,1898.88
1969-07-18,1906.00
1969-07-22,1921.53
1969-07-23,1888.04
1969-07-24,1900.19
1969-07-25,1888.42
1969-07-28,1875.00
1969-07-29,1845.40
1969-07-30,1845.40
1969-07-31,1865.59
1969-08-01,1879.41
1969-08-04,1878.14
1969-08-05,1878.70
1969-08-06,1867.79
1969-08-07,1860.41
1969-08-08,1844.03
1969-08-11,1877.20
1969-08-12,1900.89
1969-08-13,1910.87
1969-08-14,1910.87
1969-08-15,1896.09
1969-08-18,1896.83
1969-08-19,1897.75
1969-08-20,1890.38
1969-08-21,1891.29
1969-08-22,1871.79
1969-08-25,1880.43
1969-08-26,1890.67
1969-08-27,1890.24
1969-08-28,1909.26
1969-08-29,1909.26
1969-09-01,1951.54
1969-09-02,1964.81
1969-09-03,1972.68
1969-09-04,1971.47
1969-09-05,1984.69
1969-09-08,1983.95
1969-09-09,1964.46
1969-09-10,1988.50
1969-09-11,1987.91
1969-09-12,1987.62
1969-09-16,1987.62
1969-09-17,2016.71
1969-09-18,1995.26
1969-09-19,2000.43
1969-09-22,2016.85
1969-09-24,2012.27
1969-09-25,2012.96
1969-09-26,1988.92
1969-09-29,1995.96
1969-09-30,2016.15
