"Date","Price","Open","High","Low","Vol.","Change %"
"May 26, 2014","1,069.06","1,066.59","1,069.13","1,066.40","-","0.27%"
"May 23, 2014","1,066.16","1,062.30","1,066.16","1,062.12","-","0.35%"
"May 22, 2014","1,062.40","1,058.81","1,063.37","1,058.78","-","0.46%"
"May 21, 2014","1,057.57","1,052.03","1,058.33","1,051.76","-","0.46%"
"May 20, 2014","1,052.73","1,057.86","1,058.06","1,051.36","-","-0.50%"
"May 19, 2014","1,058.02","1,056.06","1,058.28","1,053.49","-","0.19%"
"May 16, 2014","1,056.05","1,054.36","1,056.08","1,051.51","-","0.07%"
"May 15, 2014","1,055.30","1,062.49","1,063.28","1,052.04","-","-0.71%"
"May 14, 2014","1,062.85","1,064.32","1,066.13","1,062.25","-","-0.14%"
"May 13, 2014","1,064.29","1,063.38","1,066.34","1,063.38","-","0.16%"
"May 12, 2014","1,062.58","1,054.52","1,062.70","1,053.81","-","0.77%"
"May 09, 2014","1,054.47","1,055.76","1,056.55","1,050.71","-","-0.18%"
"May 08, 2014","1,056.39","1,055.28","1,061.35","1,054.97","-","0.13%"
"May 07, 2014","1,055.05","1,054.49","1,055.05","1,048.70","-","-0.03%"
"May 06, 2014","1,055.32","1,058.53","1,060.72","1,055.22","-","-0.31%"
"May 05, 2014","1,058.64","1,058.81","1,059.00","1,052.10","-","0.00%"
"May 02, 2014","1,058.61","1,058.10","1,061.52","1,056.40","-","0.05%"
"May 01, 2014","1,058.10","1,056.84","1,059.69","1,056.07","-","0.16%"
"Apr 30, 2014","1,056.44","1,054.25","1,056.99","1,051.40","-","0.25%"
"Apr 29, 2014","1,053.78","1,048.00","1,054.43","1,047.70","-","0.57%"
"Apr 28, 2014","1,047.79","1,046.85","1,051.42","1,042.49","-","0.01%"
"Apr 25, 2014","1,047.64","1,055.29","1,056.01","1,046.30","-","-0.72%"
"Apr 24, 2014","1,055.22","1,054.28","1,056.55","1,050.65","-","0.09%"
"Apr 23, 2014","1,054.26","1,057.13","1,057.69","1,054.02","-","-0.21%"
"Apr 22, 2014","1,056.45","1,050.84","1,057.88","1,050.19","-","0.53%"
"Apr 21, 2014","1,050.89","1,049.31","1,050.89","1,048.29","-","0.09%"
"Apr 18, 2014","1,049.93","1,048.94","1,049.93","1,048.76","-","0.07%"
"Apr 17, 2014","1,049.19","1,045.92","1,050.01","1,045.79","-","0.36%"
"Apr 16, 2014","1,045.38","1,034.76","1,045.53","1,034.65","-","1.04%"
"Apr 15, 2014","1,034.67","1,035.11","1,037.47","1,026.30","-","0.00%"
"Apr 14, 2014","1,034.66","1,031.40","1,036.48","1,027.47","-","0.21%"
"Apr 11, 2014","1,032.49","1,042.53","1,042.53","1,032.05","-","-1.06%"
"Apr 10, 2014","1,043.58","1,055.83","1,057.78","1,042.78","-","-1.00%"
"Apr 09, 2014","1,054.09","1,046.29","1,055.20","1,045.97","-","0.69%"
"Apr 08, 2014","1,046.84","1,043.14","1,047.99","1,040.87","-","0.30%"
"Apr 07, 2014","1,043.70","1,053.05","1,053.15","1,042.45","-","-0.93%"
"Apr 04, 2014","1,053.53","1,058.86","1,063.94","1,053.14","-","-0.51%"
"Apr 03, 2014","1,058.92","1,061.06","1,061.94","1,056.86","-","-0.22%"
"Apr 02, 2014","1,061.24","1,058.49","1,061.58","1,058.39","-","0.26%"
"Apr 01, 2014","1,058.54","1,051.49","1,058.54","1,050.96","-","0.63%"
"Mar 31, 2014","1,051.95","1,043.47","1,052.40","1,043.46","-","0.82%"
"Mar 28, 2014","1,043.35","1,037.90","1,046.80","1,037.56","-","0.54%"
"Mar 27, 2014","1,037.70","1,038.08","1,039.89","1,034.63","-","-0.00%"
"Mar 26, 2014","1,037.74","1,039.22","1,046.22","1,037.74","-","-0.05%"
"Mar 25, 2014","1,038.28","1,033.71","1,041.26","1,033.03","-","0.52%"
"Mar 24, 2014","1,032.87","1,036.76","1,040.33","1,029.92","-","-0.36%"
"Mar 21, 2014","1,036.64","1,036.96","1,042.62","1,036.21","-","-0.04%"
"Mar 20, 2014","1,037.01","1,037.55","1,037.64","1,029.24","-","-0.34%"
"Mar 19, 2014","1,040.59","1,045.13","1,045.77","1,034.12","-","-0.42%"
"Mar 18, 2014","1,045.00","1,036.80","1,045.18","1,036.67","-","0.77%"
"Mar 17, 2014","1,037.03","1,029.26","1,038.76","1,028.23","-","0.74%"
"Mar 14, 2014","1,029.44","1,034.50","1,034.50","1,027.71","-","-0.59%"
"Mar 13, 2014","1,035.56","1,043.64","1,046.92","1,033.17","-","-0.75%"
"Mar 12, 2014","1,043.36","1,047.71","1,047.71","1,037.65","-","-0.46%"
"Mar 11, 2014","1,048.13","1,050.70","1,054.28","1,046.81","-","-0.25%"
"Mar 10, 2014","1,050.73","1,054.80","1,054.82","1,046.82","-","-0.39%"
"Mar 07, 2014","1,054.84","1,058.01","1,059.46","1,052.99","-","-0.28%"
"Mar 06, 2014","1,057.76","1,052.85","1,060.06","1,052.66","-","0.48%"
"Mar 05, 2014","1,052.74","1,051.64","1,053.91","1,051.63","-","0.10%"
"Mar 04, 2014","1,051.67","1,037.03","1,052.36","1,036.38","-","1.32%"
"Mar 03, 2014","1,037.92","1,050.43","1,050.43","1,033.98","-","-1.20%"
"Feb 28, 2014","1,050.57","1,046.87","1,053.29","1,045.97","-","0.41%"
"Feb 27, 2014","1,046.31","1,043.61","1,046.98","1,040.49","-","0.27%"
"Feb 26, 2014","1,043.50","1,044.87","1,045.82","1,042.09","-","-0.20%"
"Feb 25, 2014","1,045.59","1,045.42","1,048.54","1,043.33","-","0.04%"
"Feb 24, 2014","1,045.15","1,040.32","1,048.76","1,038.76","-","0.46%"
"Feb 21, 2014","1,040.40","1,037.17","1,042.94","1,037.17","-","0.32%"
"Feb 20, 2014","1,037.08","1,036.10","1,037.89","1,030.86","-","-0.00%"
"Feb 19, 2014","1,037.13","1,040.39","1,042.40","1,035.79","-","-0.32%"
"Feb 18, 2014","1,040.42","1,036.86","1,041.41","1,036.64","-","0.36%"
"Feb 17, 2014","1,036.71","1,034.58","1,037.20","1,034.31","-","0.27%"
"Feb 14, 2014","1,033.92","1,029.37","1,035.05","1,028.94","-","0.48%"
"Feb 13, 2014","1,028.96","1,026.26","1,029.43","1,020.44","-","0.27%"
"Feb 12, 2014","1,026.21","1,022.56","1,028.80","1,022.56","-","0.30%"
"Feb 11, 2014","1,023.15","1,012.28","1,023.60","1,012.13","-","1.05%"
"Feb 10, 2014","1,012.47","1,009.61","1,012.47","1,009.59","-","0.27%"
"Feb 07, 2014","1,009.75","997.96","1,010.14","997.92","-","1.14%"
"Feb 06, 2014","998.33","985.64","998.33","985.64","-","1.29%"
"Feb 05, 2014","985.58","984.96","987.53","980.77","-","0.10%"
"Feb 04, 2014","984.62","986.03","986.03","978.58","-","-0.20%"
"Feb 03, 2014","986.57","1,003.33","1,003.33","985.72","-","-1.68%"
"Jan 31, 2014","1,003.38","1,008.05","1,008.81","997.53","-","-0.48%"
"Jan 30, 2014","1,008.24","1,005.83","1,009.26","1,000.18","-","0.24%"
"Jan 29, 2014","1,005.84","1,009.48","1,016.21","1,004.54","-","-0.39%"
"Jan 28, 2014","1,009.76","1,004.99","1,010.43","1,004.64","-","0.44%"
"Jan 27, 2014","1,005.34","1,015.56","1,015.75","1,002.69","-","-1.00%"
"Jan 24, 2014","1,015.47","1,035.70","1,035.76","1,015.41","-","-1.91%"
"Jan 23, 2014","1,035.25","1,042.02","1,042.04","1,033.33","-","-0.73%"
"Jan 22, 2014","1,042.87","1,040.95","1,042.87","1,040.68","-","0.20%"
"Jan 21, 2014","1,040.78","1,039.24","1,043.39","1,037.78","-","0.14%"
"Jan 20, 2014","1,039.34","1,039.01","1,039.46","1,037.97","-","-0.02%"
"Jan 17, 2014","1,039.59","1,041.21","1,042.49","1,038.04","-","-0.13%"
"Jan 16, 2014","1,040.92","1,041.62","1,042.42","1,039.07","-","-0.06%"
"Jan 15, 2014","1,041.57","1,035.69","1,042.04","1,035.69","-","0.47%"
"Jan 14, 2014","1,036.70","1,033.53","1,036.70","1,027.63","-","0.34%"
"Jan 13, 2014","1,033.19","1,038.21","1,040.36","1,032.61","-","-0.46%"
"Jan 10, 2014","1,037.92","1,032.17","1,038.28","1,031.39","-","0.60%"
"Jan 09, 2014","1,031.77","1,033.87","1,034.93","1,029.10","-","-0.29%"
"Jan 08, 2014","1,034.78","1,033.01","1,035.65","1,032.37","-","0.17%"
"Jan 07, 2014","1,033.06","1,029.61","1,034.05","1,027.91","-","0.36%"
"Jan 06, 2014","1,029.37","1,032.10","1,032.70","1,028.67","-","-0.34%"
"Jan 03, 2014","1,032.93","1,033.02","1,034.93","1,031.62","-","-0.02%"
"Jan 02, 2014","1,033.10","1,042.29","1,042.74","1,031.76","-","-0.94%"
"Jan 01, 2014","1,042.93","1,042.18","1,042.93","1,042.09","-","0.00%"
"Dec 31, 2013","1,042.91","1,039.69","1,042.91","1,039.63","-","0.27%"
"Dec 30, 2013","1,040.10","1,037.46","1,040.58","1,037.31","-","0.18%"
"Dec 27, 2013","1,038.20","1,033.19","1,039.27","1,033.18","-","0.46%"
"Dec 26, 2013","1,033.42","1,030.01","1,033.61","1,030.01","-","0.32%"
"Dec 25, 2013","1,030.08","1,029.84","1,030.22","1,029.52","-","0.00%"
"Dec 24, 2013","1,030.08","1,027.99","1,030.30","1,027.80","-","0.16%"
"Dec 23, 2013","1,028.39","1,021.81","1,028.64","1,021.80","-","0.65%"
"Dec 20, 2013","1,021.76","1,016.73","1,023.04","1,015.80","-","0.50%"
"Dec 19, 2013","1,016.72","1,012.83","1,017.87","1,012.71","-","0.17%"
"Dec 18, 2013","1,015.00","1,004.41","1,015.00","1,002.89","-","1.15%"
"Dec 17, 2013","1,003.44","1,006.02","1,007.52","1,002.65","-","-0.27%"
"Dec 16, 2013","1,006.12","1,000.59","1,007.89","999.10","-","0.58%"
"Dec 13, 2013","1,000.28","1,000.34","1,002.30","998.99","-","-0.04%"
"Dec 12, 2013","1,000.69","1,007.84","1,007.98","999.43","-","-0.72%"
"Dec 11, 2013","1,007.92","1,017.20","1,017.35","1,007.42","-","-0.91%"
"Dec 10, 2013","1,017.21","1,019.47","1,020.39","1,017.21","-","-0.19%"
"Dec 09, 2013","1,019.15","1,015.52","1,020.49","1,015.12","-","0.37%"
"Dec 06, 2013","1,015.43","1,008.16","1,015.94","1,006.30","-","0.77%"
"Dec 05, 2013","1,007.67","1,011.10","1,011.21","1,007.53","-","-0.25%"
"Dec 04, 2013","1,010.22","1,015.43","1,015.58","1,007.51","-","-0.53%"
"Dec 03, 2013","1,015.56","1,020.78","1,021.33","1,013.80","-","-0.55%"
"Dec 02, 2013","1,021.18","1,025.13","1,026.28","1,020.30","-","-0.46%"
"Nov 29, 2013","1,025.87","1,025.30","1,028.42","1,024.79","-","0.05%"
"Nov 28, 2013","1,025.33","1,022.56","1,025.74","1,022.54","-","0.25%"
"Nov 27, 2013","1,022.78","1,021.06","1,023.29","1,020.36","-","0.20%"
"Nov 26, 2013","1,020.72","1,022.25","1,022.83","1,019.52","-","-0.09%"
"Nov 25, 2013","1,021.69","1,021.96","1,023.74","1,021.66","-","0.05%"
"Nov 22, 2013","1,021.23","1,017.88","1,021.85","1,017.29","-","0.42%"
"Nov 21, 2013","1,016.92","1,014.02","1,017.45","1,010.75","-","0.16%"
"Nov 20, 2013","1,015.27","1,018.63","1,020.43","1,012.56","-","-0.32%"
"Nov 19, 2013","1,018.55","1,022.14","1,022.77","1,017.60","-","-0.38%"
"Nov 18, 2013","1,022.41","1,020.56","1,026.51","1,020.08","-","0.23%"
"Nov 15, 2013","1,020.02","1,013.94","1,020.60","1,013.52","-","0.60%"
"Nov 14, 2013","1,013.90","1,008.26","1,014.58","1,008.23","-","0.73%"
"Nov 13, 2013","1,006.52","1,005.35","1,007.66","999.19","-","0.07%"
"Nov 12, 2013","1,005.83","1,007.35","1,008.33","1,003.94","-","-0.14%"
"Nov 11, 2013","1,007.26","1,005.27","1,007.80","1,005.11","-","0.23%"
"Nov 08, 2013","1,004.92","1,002.94","1,005.67","996.85","-","0.31%"
"Nov 07, 2013","1,001.83","1,013.37","1,013.48","1,001.83","-","-1.16%"
"Nov 06, 2013","1,013.60","1,009.39","1,015.96","1,009.08","-","0.41%"
"Nov 05, 2013","1,009.47","1,013.11","1,013.94","1,005.76","-","-0.35%"
"Nov 04, 2013","1,013.01","1,009.64","1,013.35","1,008.46","-","0.36%"
"Nov 01, 2013","1,009.36","1,012.37","1,012.66","1,006.36","-","-0.37%"
"Oct 31, 2013","1,013.09","1,017.25","1,017.75","1,011.55","-","-0.56%"
"Oct 30, 2013","1,018.77","1,019.46","1,023.11","1,014.71","-","-0.12%"
"Oct 29, 2013","1,020.00","1,017.54","1,020.00","1,016.15","-","0.23%"
"Oct 28, 2013","1,017.65","1,016.12","1,019.21","1,015.76","-","0.16%"
"Oct 25, 2013","1,016.02","1,016.61","1,016.82","1,013.61","-","-0.04%"
"Oct 24, 2013","1,016.45","1,012.77","1,017.17","1,012.10","-","0.34%"
"Oct 23, 2013","1,013.04","1,019.48","1,020.74","1,010.86","-","-0.61%"
"Oct 22, 2013","1,019.28","1,012.84","1,021.43","1,012.13","-","0.61%"
"Oct 21, 2013","1,013.08","1,011.66","1,013.65","1,011.66","-","0.11%"
"Oct 18, 2013","1,011.98","1,004.23","1,011.98","1,004.23","-","0.75%"
"Oct 17, 2013","1,004.44","995.20","1,004.64","995.20","-","0.97%"
"Oct 16, 2013","994.75","988.55","995.50","986.90","-","0.69%"
"Oct 15, 2013","987.90","989.07","992.43","987.82","-","-0.20%"
"Oct 14, 2013","989.92","987.03","989.92","983.67","-","0.30%"
"Oct 11, 2013","986.91","979.43","986.96","979.43","-","0.78%"
"Oct 10, 2013","979.26","963.65","979.57","962.83","-","1.62%"
"Oct 09, 2013","963.64","965.74","965.93","960.11","-","-0.26%"
"Oct 08, 2013","966.13","973.66","974.00","965.34","-","-0.74%"
"Oct 07, 2013","973.34","979.74","979.89","971.69","-","-0.70%"
"Oct 04, 2013","980.25","977.51","980.25","975.61","-","0.30%"
"Oct 03, 2013","977.30","981.09","983.07","975.19","-","-0.40%"
"Oct 02, 2013","981.26","982.52","982.86","976.50","-","-0.13%"
"Oct 01, 2013","982.57","975.24","982.93","975.15","-","0.69%"
"Sep 30, 2013","975.81","982.57","982.77","972.66","-","-0.71%"
"Sep 27, 2013","982.80","984.39","985.51","980.96","-","-0.12%"
"Sep 26, 2013","983.97","982.34","986.86","981.38","-","0.13%"
"Sep 25, 2013","982.66","983.36","985.86","981.72","-","-0.12%"
"Sep 24, 2013","983.82","984.46","986.76","981.50","-","-0.14%"
"Sep 23, 2013","985.24","988.43","988.97","983.28","-","-0.26%"
"Sep 20, 2013","987.84","994.53","994.53","987.84","-","-0.65%"
"Sep 19, 2013","994.34","991.40","998.10","991.36","-","0.87%"
"Sep 18, 2013","985.72","978.60","991.92","977.60","-","0.79%"
"Sep 17, 2013","977.96","976.54","978.33","974.88","-","0.08%"
"Sep 16, 2013","977.17","970.99","980.15","970.96","-","0.88%"
"Sep 13, 2013","968.62","967.29","969.52","965.73","-","0.03%"
"Sep 12, 2013","968.37","970.88","971.07","967.53","-","-0.19%"
"Sep 11, 2013","970.18","967.26","970.87","965.95","-","0.37%"
"Sep 10, 2013","966.62","957.92","966.77","957.92","-","0.97%"
"Sep 09, 2013","957.29","947.23","957.63","947.20","-","1.05%"
"Sep 06, 2013","947.33","943.90","949.85","941.47","-","0.38%"
"Sep 05, 2013","943.72","942.17","944.93","941.54","-","0.19%"
"Sep 04, 2013","941.93","935.63","942.44","934.77","-","0.67%"
"Sep 03, 2013","935.66","933.97","941.19","933.90","-","0.26%"
"Sep 02, 2013","933.22","928.20","934.07","927.99","-","0.60%"
"Aug 30, 2013","927.61","932.67","932.90","926.78","-","-0.47%"
"Aug 29, 2013","932.00","929.75","934.31","928.90","-","0.24%"
"Aug 28, 2013","929.81","932.38","932.38","926.13","-","-0.34%"
"Aug 27, 2013","933.00","946.15","946.48","932.95","-","-1.44%"
"Aug 26, 2013","946.62","948.84","950.22","946.16","-","-0.22%"
"Aug 23, 2013","948.68","942.70","948.86","942.70","-","0.73%"
"Aug 22, 2013","941.77","935.00","942.43","933.85","-","0.48%"
"Aug 21, 2013","937.30","943.96","943.96","935.42","-","-0.73%"
"Aug 20, 2013","944.16","944.37","945.93","938.66","-","-0.13%"
"Aug 19, 2013","945.39","950.59","951.13","945.13","-","-0.58%"
"Aug 16, 2013","950.95","952.35","953.23","949.91","-","0.01%"
"Aug 15, 2013","950.81","961.73","962.56","947.82","-","-1.22%"
"Aug 14, 2013","962.53","963.04","964.99","961.94","-","0.02%"
"Aug 13, 2013","962.37","959.79","963.26","958.50","-","0.24%"
"Aug 12, 2013","960.08","959.99","960.95","957.44","-","-0.07%"
"Aug 09, 2013","960.75","960.34","962.59","958.60","-","0.02%"
"Aug 08, 2013","960.55","954.52","960.98","954.35","-","0.62%"
"Aug 07, 2013","954.63","959.90","959.90","952.96","-","-0.61%"
"Aug 06, 2013","960.53","964.07","965.28","958.56","-","-0.29%"
"Aug 05, 2013","963.34","963.96","965.87","961.72","-","-0.13%"
"Aug 02, 2013","964.58","959.43","964.58","959.43","-","0.52%"
"Aug 01, 2013","959.57","950.43","959.57","950.41","-","1.09%"
"Jul 31, 2013","949.20","950.52","955.24","947.19","-","-0.20%"
"Jul 30, 2013","951.08","949.69","954.31","949.64","-","0.12%"
"Jul 29, 2013","949.92","955.06","955.07","948.59","-","-0.54%"
"Jul 26, 2013","955.09","956.94","957.31","950.52","-","-0.13%"
"Jul 25, 2013","956.29","955.40","958.64","951.64","-","-0.05%"
"Jul 24, 2013","956.78","958.72","961.10","954.09","-","-0.16%"
"Jul 23, 2013","958.27","956.91","960.51","956.91","-","0.12%"
"Jul 22, 2013","957.13","953.78","957.57","953.31","-","0.48%"
"Jul 19, 2013","952.55","953.11","953.18","949.25","-","0.05%"
"Jul 18, 2013","952.06","948.89","953.36","946.98","-","0.46%"
"Jul 17, 2013","947.73","945.43","950.37","944.09","-","0.24%"
"Jul 16, 2013","945.44","946.48","948.23","944.18","-","-0.03%"
"Jul 15, 2013","945.71","943.75","946.56","942.36","-","0.25%"
"Jul 12, 2013","943.39","943.29","943.89","941.06","-","0.15%"
"Jul 11, 2013","942.02","931.32","943.74","930.47","-","1.72%"
"Jul 10, 2013","926.12","923.36","928.53","923.34","-","0.32%"
"Jul 09, 2013","923.19","917.34","924.20","917.03","-","0.76%"
"Jul 08, 2013","916.24","912.65","918.33","909.68","-","0.36%"
"Jul 05, 2013","912.99","912.60","914.30","907.89","-","0.06%"
"Jul 04, 2013","912.46","907.99","912.71","907.70","-","0.56%"
"Jul 03, 2013","907.36","910.47","910.47","903.40","-","-0.47%"
"Jul 02, 2013","911.66","913.46","914.74","908.28","-","-0.07%"
"Jul 01, 2013","912.29","906.17","915.67","905.35","-","0.75%"
"Jun 28, 2013","905.54","905.96","909.76","902.94","-","0.11%"
"Jun 27, 2013","904.50","896.77","907.38","896.77","-","0.93%"
"Jun 26, 2013","896.15","888.39","897.06","887.91","-","0.95%"
"Jun 25, 2013","887.69","881.77","889.77","878.59","-","0.76%"
"Jun 24, 2013","880.96","893.96","894.25","876.69","-","-1.49%"
"Jun 21, 2013","894.30","897.34","899.89","889.48","-","-0.27%"
"Jun 20, 2013","896.73","922.96","923.11","896.54","-","-3.49%"
"Jun 19, 2013","929.14","935.16","936.82","923.82","-","-0.56%"
"Jun 18, 2013","934.34","931.41","935.84","929.51","-","0.34%"
"Jun 17, 2013","931.18","923.57","933.65","923.24","-","0.82%"
"Jun 14, 2013","923.59","923.81","928.48","923.05","-","0.09%"
"Jun 13, 2013","922.72","919.33","924.17","911.63","-","0.30%"
"Jun 12, 2013","919.96","923.96","928.48","919.24","-","-0.36%"
"Jun 11, 2013","923.25","931.85","932.69","920.74","-","-0.82%"
"Jun 10, 2013","930.88","928.67","933.12","928.67","-","0.13%"
"Jun 07, 2013","929.71","923.66","929.86","921.89","-","0.83%"
"Jun 06, 2013","922.04","920.29","924.70","916.67","-","0.17%"
"Jun 05, 2013","920.48","933.27","933.35","920.28","-","-1.46%"
"Jun 04, 2013","934.16","934.67","939.19","931.59","-","0.06%"
"Jun 03, 2013","933.59","934.61","935.10","929.07","-","-0.09%"
"May 31, 2013","934.46","946.11","947.09","934.46","-","-1.19%"
"May 30, 2013","945.72","944.01","947.40","940.77","-","0.10%"
"May 29, 2013","944.75","949.64","951.21","941.58","-","-0.55%"
"May 28, 2013","949.98","944.37","955.80","943.29","-","0.50%"
"May 27, 2013","945.23","946.21","946.21","943.89","-","-0.16%"
"May 24, 2013","946.74","947.35","949.25","942.61","-","-0.02%"
"May 23, 2013","946.93","959.38","959.44","941.37","-","-1.35%"
"May 22, 2013","959.92","966.56","972.49","958.14","-","-0.53%"
"May 21, 2013","965.03","964.66","967.68","961.24","-","0.12%"
"May 20, 2013","963.84","961.29","965.73","961.02","-","0.35%"
"May 17, 2013","960.45","956.11","960.45","954.75","-","0.31%"
"May 16, 2013","957.45","959.92","960.74","955.51","-","-0.16%"
"May 15, 2013","959.00","955.94","959.65","955.32","-","0.25%"
"May 14, 2013","956.64","951.40","956.64","949.62","-","0.56%"
"May 13, 2013","951.28","951.41","953.05","948.90","-","-0.02%"
"May 10, 2013","951.48","949.84","951.93","947.73","-","-0.09%"
"May 09, 2013","952.35","956.85","957.36","948.40","-","-0.45%"
"May 08, 2013","956.68","949.85","956.68","949.84","-","0.78%"
"May 07, 2013","949.32","943.69","949.59","943.69","-","0.70%"
"May 06, 2013","942.70","942.42","943.66","941.64","-","0.04%"
"May 03, 2013","942.30","934.65","944.48","934.46","-","0.83%"
"May 02, 2013","934.50","932.37","934.90","928.89","-","0.21%"
"May 01, 2013","932.54","938.23","939.36","932.23","-","-0.65%"
"Apr 30, 2013","938.62","933.30","938.62","932.68","-","0.62%"
"Apr 29, 2013","932.85","926.57","933.96","926.44","-","0.68%"
"Apr 26, 2013","926.52","928.29","929.47","924.84","-","-0.16%"
"Apr 25, 2013","928.00","922.78","930.59","922.55","-","0.65%"
"Apr 24, 2013","921.97","917.03","923.57","917.03","-","0.54%"
"Apr 23, 2013","917.04","908.59","917.10","907.43","-","1.01%"
"Apr 22, 2013","907.91","904.65","909.15","902.72","-","0.32%"
"Apr 19, 2013","905.03","898.42","905.03","897.80","-","0.71%"
"Apr 18, 2013","898.69","901.76","902.95","896.66","-","-0.47%"
"Apr 17, 2013","902.95","916.22","917.16","900.05","-","-1.19%"
"Apr 16, 2013","913.84","907.77","915.50","905.18","-","0.56%"
"Apr 15, 2013","908.73","925.06","925.39","908.20","-","-1.82%"
"Apr 12, 2013","925.60","929.86","929.92","922.07","-","-0.48%"
"Apr 11, 2013","930.06","924.00","931.47","924.00","-","0.67%"
"Apr 10, 2013","923.88","912.72","923.88","912.72","-","1.29%"
"Apr 09, 2013","912.13","908.14","914.24","908.10","-","0.48%"
"Apr 08, 2013","907.79","902.77","907.79","902.77","-","0.45%"
"Apr 05, 2013","903.70","907.48","910.02","897.76","-","-0.28%"
"Apr 04, 2013","906.27","908.28","908.91","904.45","-","-0.28%"
"Apr 03, 2013","908.79","914.73","916.38","907.35","-","-0.67%"
"Apr 02, 2013","914.94","911.95","916.65","910.28","-","0.34%"
"Apr 01, 2013","911.85","915.70","915.70","910.73","-","-0.51%"
"Mar 29, 2013","916.52","916.16","916.52","915.43","-","0.02%"
"Mar 28, 2013","916.38","913.36","916.38","911.59","-","0.35%"
"Mar 27, 2013","913.21","914.53","915.73","908.06","-","-0.17%"
"Mar 26, 2013","914.78","910.77","914.78","910.07","-","0.42%"
"Mar 25, 2013","910.91","912.72","917.70","909.21","-","-0.24%"
"Mar 22, 2013","913.06","910.42","913.66","908.29","-","0.23%"
"Mar 21, 2013","910.95","914.57","916.37","910.27","-","-0.48%"
"Mar 20, 2013","915.36","910.16","915.87","909.94","-","0.49%"
"Mar 19, 2013","910.91","913.25","915.95","907.53","-","-0.32%"
"Mar 18, 2013","913.83","920.41","920.45","910.10","-","-0.93%"
"Mar 15, 2013","922.41","921.00","923.43","919.83","-","0.23%"
"Mar 14, 2013","920.31","914.22","920.93","913.56","-","0.64%"
"Mar 13, 2013","914.44","917.13","917.33","912.09","-","-0.28%"
"Mar 12, 2013","916.97","918.50","919.38","915.73","-","-0.16%"
"Mar 11, 2013","918.47","915.31","919.02","914.86","-","0.33%"
"Mar 08, 2013","915.43","912.25","916.00","912.20","-","0.34%"
"Mar 07, 2013","912.32","909.71","913.36","909.61","-","0.15%"
"Mar 06, 2013","910.97","909.02","912.87","909.02","-","0.26%"
"Mar 05, 2013","908.61","899.86","910.00","899.86","-","1.06%"
"Mar 04, 2013","899.04","898.94","899.70","895.14","-","0.05%"
"Mar 01, 2013","898.63","899.75","901.39","892.32","-","-0.24%"
"Feb 28, 2013","900.75","896.86","902.95","896.86","-","0.45%"
"Feb 27, 2013","896.73","888.77","898.09","887.99","-","0.89%"
"Feb 26, 2013","888.83","892.07","892.09","885.26","-","-0.42%"
"Feb 25, 2013","892.62","897.80","905.91","892.62","-","-0.70%"
"Feb 22, 2013","898.95","892.91","899.24","891.86","-","0.64%"
"Feb 21, 2013","893.26","903.21","903.22","890.53","-","-1.28%"
"Feb 20, 2013","904.87","910.65","913.60","903.06","-","-0.60%"
"Feb 19, 2013","910.35","903.91","910.77","903.75","-","0.71%"
